Transaction_Date,Transanction_Number,Product_ID,Cash_or_Card,Loyalty_Number,Sales_Before_Discount
"Tue, January 05, 2021",50121051,Bar-Vanilla_Bean-2x,2,1001440.0,27.44
"Tue, January 05, 2021",50121052,Liquid-Ocean_Mist-0.25L,2,,4.65
"Tue, January 05, 2021",50121053,Bar-Sandalwood_Spice-1x,2,1006724.0,11.25
"Tue, January 05, 2021",50121053,Bar-Rose_Garden-4x,2,1006724.0,16.74
"Tue, January 05, 2021",50121053,Liquid-Cedarwood_Forest-0.25L,2,1006724.0,3.12
"Tue, January 05, 2021",50121054,Bar-Rose_Garden-1x,2,1006156.0,7.35
"Tue, January 05, 2021",50121054,Liquid-Citrus_Breeze-0.5L,2,1006156.0,7.44
"Tue, January 05, 2021",50121055,Bar-Cedarwood_Forest-1x,1,1007909.0,4.36
"Tue, January 05, 2021",50121055,Bar-Rose_Garden-2x,1,1007909.0,3.17
"Tue, January 05, 2021",50121056,Bar-Vanilla_Bean-4x,1,,88.7
"Tue, January 05, 2021",50121056,Liquid-Lavender_Fields-1L,1,,8.09
"Tue, January 05, 2021",50121057,Liquid-Lavender_Fields-0.5L,1,1006841.0,19.8
"Tue, January 05, 2021",50121058,Bar-Ocean_Mist-1x,1,,3.6
"Tue, January 05, 2021",50121058,Liquid-Eucalyptus_Mint-0.25L,1,,22.5
"Tue, January 05, 2021",50121058,Liquid-Sandalwood_Spice-1L,1,,52.76
"Tue, January 05, 2021",50121059,Liquid-Eucalyptus_Mint-0.25L,2,1007058.0,13.5
"Tue, January 05, 2021",50121060,Liquid-Fresh_Rain-0.25L,1,,7.15
"Wed, January 06, 2021",60121001,Liquid-Rose_Garden-0.5L,2,1008095.0,21.15
"Wed, January 06, 2021",60121001,Liquid-Rose_Garden-1L,2,1008095.0,35.55
"Wed, January 06, 2021",60121002,Bar-Ocean_Mist-2x,2,1006444.0,10.2
"Wed, January 06, 2021",60121002,Liquid-Eucalyptus_Mint-1L,2,1006444.0,66.35
"Wed, January 06, 2021",60121003,Bar-Eucalyptus_Mint-4x,1,1004925.0,33.2
"Wed, January 06, 2021",60121003,Liquid-Ocean_Mist-1L,1,1004925.0,18.36
"Wed, January 06, 2021",60121004,Liquid-Sandalwood_Spice-0.25L,1,1000689.0,4.25
"Wed, January 06, 2021",60121005,Liquid-Rose_Garden-0.5L,2,1009957.0,14.1
"Wed, January 06, 2021",60121005,Liquid-Eucalyptus_Mint-0.5L,2,1009957.0,17.76
"Wed, January 06, 2021",60121005,Liquid-Cedarwood_Forest-1L,2,1009957.0,27.04
"Wed, January 06, 2021",60121006,Liquid-Lavender_Fields-0.25L,1,1004715.0,11.5
"Wed, January 06, 2021",60121007,Bar-Cedarwood_Forest-2x,1,1002773.0,6.1
"Wed, January 06, 2021",60121007,Bar-Sandalwood_Spice-4x,1,1002773.0,7.99
"Wed, January 06, 2021",60121007,Liquid-Citrus_Breeze-0.25L,1,1002773.0,7.3
"Wed, January 06, 2021",60121008,Liquid-Sandalwood_Spice-0.25L,1,,21.25
"Wed, January 06, 2021",60121009,Bar-Vanilla_Bean-1x,2,1009910.0,3.64
"Wed, January 06, 2021",60121009,Bar-Vanilla_Bean-4x,2,1009910.0,70.96
"Wed, January 06, 2021",60121009,Liquid-Fresh_Rain-1L,2,1009910.0,40.75
"Wed, January 06, 2021",60121010,Bar-Cedarwood_Forest-1x,1,,10.9
"Wed, January 06, 2021",60121010,Liquid-Lavender_Fields-0.25L,1,,2.3
"Wed, January 06, 2021",60121010,Liquid-Fresh_Rain-0.25L,1,,1.43
"Wed, January 06, 2021",60121011,Liquid-Sandalwood_Spice-0.25L,1,,8.5
"Wed, January 06, 2021",60121011,Liquid-Vanilla_Bean-0.25L,1,,9.22
"Wed, January 06, 2021",60121012,Bar-Eucalyptus_Mint-4x,1,1008007.0,8.3
"Wed, January 06, 2021",60121012,Liquid-Ocean_Mist-1L,1,1008007.0,4.59
"Wed, January 06, 2021",60121013,Bar-Citrus_Breeze-4x,2,1001672.0,8.12
"Wed, January 06, 2021",60121013,Bar-Ocean_Mist-4x,2,1001672.0,18.6
"Wed, January 06, 2021",60121013,Liquid-Sandalwood_Spice-0.25L,2,1001672.0,8.5
"Wed, January 06, 2021",60121014,Bar-Lavender_Fields-1x,2,1001346.0,5.31
"Wed, January 06, 2021",60121014,Bar-Citrus_Breeze-4x,2,1001346.0,12.18
"Wed, January 06, 2021",60121014,Liquid-Cedarwood_Forest-0.5L,2,1001346.0,13.17
"Wed, January 06, 2021",60121015,Bar-Fresh_Rain-2x,2,1007807.0,9.45
"Wed, January 06, 2021",60121015,Bar-Lavender_Fields-4x,2,1007807.0,20.4
"Wed, January 06, 2021",60121015,Liquid-Eucalyptus_Mint-0.25L,2,1007807.0,18.0
"Wed, January 06, 2021",60121016,Liquid-Cedarwood_Forest-0.25L,2,1002107.0,1.56
"Wed, January 06, 2021",60121016,Liquid-Vanilla_Bean-1L,2,1002107.0,62.5
"Wed, January 06, 2021",60121017,Liquid-Citrus_Breeze-1L,1,1005657.0,23.68
"Wed, January 06, 2021",60121018,Bar-Sandalwood_Spice-1x,1,1007144.0,15.0
"Wed, January 06, 2021",60121018,Bar-Rose_Garden-2x,1,1007144.0,12.68
"Wed, January 06, 2021",60121018,Bar-Eucalyptus_Mint-4x,1,1007144.0,8.3
"Wed, January 06, 2021",60121019,Liquid-Ocean_Mist-0.25L,2,1007215.0,6.2
"Wed, January 06, 2021",60121019,Liquid-Citrus_Breeze-1L,2,1007215.0,5.92
"Wed, January 06, 2021",60121020,Bar-Rose_Garden-4x,1,1008449.0,41.85
"Wed, January 06, 2021",60121020,Liquid-Citrus_Breeze-1L,1,1008449.0,17.76
"Wed, January 06, 2021",60121021,Liquid-Citrus_Breeze-0.5L,2,1001643.0,2.48
"Wed, January 06, 2021",60121021,Liquid-Ocean_Mist-1L,2,1001643.0,9.18
"Wed, January 06, 2021",60121022,Bar-Ocean_Mist-2x,1,1005937.0,2.04
"Wed, January 06, 2021",60121022,Bar-Eucalyptus_Mint-2x,1,1005937.0,31.15
"Wed, January 06, 2021",60121022,Bar-Coconut_Dream-2x,1,1005937.0,12.96
"Wed, January 06, 2021",60121023,Liquid-Lavender_Fields-0.5L,2,,4.95
"Wed, January 06, 2021",60121024,Bar-Cedarwood_Forest-4x,2,1000278.0,5.3
"Wed, January 06, 2021",60121024,Liquid-Fresh_Rain-0.5L,2,1000278.0,6.75
"Wed, January 06, 2021",60121025,Liquid-Coconut_Dream-1L,2,1006058.0,15.0
"Wed, January 06, 2021",60121026,Liquid-Coconut_Dream-1L,1,1006751.0,22.5
"Wed, January 06, 2021",60121027,Liquid-Sandalwood_Spice-1L,2,,52.76
"Wed, January 06, 2021",60121028,Liquid-Citrus_Breeze-0.25L,2,1005427.0,5.84
"Wed, January 06, 2021",60121029,Liquid-Citrus_Breeze-0.5L,1,1009577.0,12.4
"Wed, January 06, 2021",60121029,Liquid-Ocean_Mist-0.5L,1,1009577.0,14.55
"Wed, January 06, 2021",60121030,Liquid-Rose_Garden-0.25L,2,,9.5
"Wed, January 06, 2021",60121030,Liquid-Cedarwood_Forest-1L,2,,6.76
"Wed, January 06, 2021",60121031,Liquid-Fresh_Rain-1L,1,,8.15
"Wed, January 06, 2021",60121032,Bar-Fresh_Rain-2x,2,,3.78
"Wed, January 06, 2021",60121032,Liquid-Eucalyptus_Mint-0.25L,2,,22.5
"Wed, January 06, 2021",60121033,Liquid-Cedarwood_Forest-0.25L,1,1001053.0,3.12
"Wed, January 06, 2021",60121033,Liquid-Cedarwood_Forest-0.5L,1,1001053.0,13.17
"Wed, January 06, 2021",60121034,Bar-Rose_Garden-2x,2,1007030.0,6.34
"Wed, January 06, 2021",60121034,Bar-Cedarwood_Forest-4x,2,1007030.0,26.5
"Wed, January 06, 2021",60121035,Bar-Citrus_Breeze-2x,2,1004270.0,4.04
"Wed, January 06, 2021",60121035,Bar-Lavender_Fields-4x,2,1004270.0,15.3
"Wed, January 06, 2021",60121035,Liquid-Cedarwood_Forest-0.25L,2,1004270.0,1.56
"Wed, January 06, 2021",60121036,Bar-Vanilla_Bean-1x,2,1001288.0,7.28
"Wed, January 06, 2021",60121036,Liquid-Coconut_Dream-0.25L,2,1001288.0,11.9
"Wed, January 06, 2021",60121037,Bar-Coconut_Dream-4x,2,1007775.0,48.15
"Wed, January 06, 2021",60121037,Liquid-Fresh_Rain-0.5L,2,1007775.0,4.5
"Wed, January 06, 2021",60121038,Bar-Sandalwood_Spice-4x,1,1007060.0,23.97
"Wed, January 06, 2021",60121039,Bar-Coconut_Dream-1x,1,1007674.0,2.74
"Wed, January 06, 2021",60121039,Liquid-Citrus_Breeze-1L,1,1007674.0,11.84
"Wed, January 06, 2021",60121040,Liquid-Fresh_Rain-0.25L,1,1006069.0,1.43
"Wed, January 06, 2021",60121041,Bar-Sandalwood_Spice-2x,1,1004502.0,37.85
"Wed, January 06, 2021",60121041,Bar-Eucalyptus_Mint-4x,1,1004502.0,41.5
"Wed, January 06, 2021",60121042,Bar-Rose_Garden-1x,1,1002850.0,9.8
"Wed, January 06, 2021",60121042,Liquid-Rose_Garden-1L,1,1002850.0,47.4
"Wed, January 06, 2021",60121043,Bar-Eucalyptus_Mint-4x,1,1001019.0,24.9
"Wed, January 06, 2021",60121043,Liquid-Vanilla_Bean-1L,1,1001019.0,12.5
"Wed, January 06, 2021",60121044,Bar-Rose_Garden-2x,1,,3.17
"Wed, January 06, 2021",60121044,Liquid-Cedarwood_Forest-1L,1,,6.76
"Wed, January 06, 2021",60121045,Liquid-Eucalyptus_Mint-0.5L,1,1000153.0,35.52
"Wed, January 06, 2021",60121046,Bar-Rose_Garden-4x,1,1001273.0,8.37
"Wed, January 06, 2021",60121047,Bar-Vanilla_Bean-2x,1,1008466.0,6.86
"Wed, January 06, 2021",60121048,Bar-Rose_Garden-1x,2,1003778.0,7.35
"Wed, January 06, 2021",60121048,Liquid-Eucalyptus_Mint-0.25L,2,1003778.0,9.0
"Wed, January 06, 2021",60121049,Bar-Vanilla_Bean-4x,2,1003974.0,17.74
"Wed, January 06, 2021",60121050,Bar-Rose_Garden-1x,1,1005903.0,2.45
"Wed, January 06, 2021",60121050,Bar-Coconut_Dream-2x,1,1005903.0,21.6
"Wed, January 06, 2021",60121051,Bar-Coconut_Dream-1x,1,1005376.0,2.74
"Wed, January 06, 2021",60121051,Bar-Rose_Garden-2x,1,1005376.0,12.68
"Wed, January 06, 2021",60121051,Bar-Ocean_Mist-4x,1,1005376.0,9.3
"Wed, January 06, 2021",60121052,Bar-Eucalyptus_Mint-2x,1,,6.23
"Wed, January 06, 2021",60121052,Bar-Sandalwood_Spice-2x,1,,15.14
"Wed, January 06, 2021",60121053,Liquid-Ocean_Mist-1L,2,,18.36
"Wed, January 06, 2021",60121053,Liquid-Fresh_Rain-1L,2,,40.75
"Wed, January 06, 2021",60121054,Liquid-Eucalyptus_Mint-0.25L,1,,18.0
"Wed, January 06, 2021",60121054,Liquid-Coconut_Dream-0.5L,1,,16.48
"Wed, January 06, 2021",60121054,Liquid-Citrus_Breeze-1L,1,,11.84
"Wed, January 06, 2021",60121055,Bar-Sandalwood_Spice-1x,2,1009948.0,15.0
"Wed, January 06, 2021",60121056,Liquid-Rose_Garden-0.25L,2,1004494.0,1.9
"Wed, January 06, 2021",60121056,Liquid-Rose_Garden-1L,2,1004494.0,35.55
"Wed, January 06, 2021",60121057,Bar-Fresh_Rain-2x,1,1005630.0,3.78
"Wed, January 06, 2021",60121057,Liquid-Ocean_Mist-0.25L,1,1005630.0,4.65
"Wed, January 06, 2021",60121057,Liquid-Rose_Garden-1L,1,1005630.0,59.25
"Wed, January 06, 2021",60121058,Bar-Lavender_Fields-1x,2,1005887.0,5.31
"Wed, January 06, 2021",60121058,Liquid-Cedarwood_Forest-0.5L,2,1005887.0,17.56
"Thu, January 07, 2021",70121001,Liquid-Coconut_Dream-0.25L,2,1005118.0,2.38
"Thu, January 07, 2021",70121002,Bar-Fresh_Rain-1x,1,1008184.0,1.61
"Thu, January 07, 2021",70121003,Liquid-Sandalwood_Spice-0.5L,1,1009519.0,9.56
"Thu, January 07, 2021",70121004,Bar-Citrus_Breeze-4x,1,,20.3
"Thu, January 07, 2021",70121004,Bar-Vanilla_Bean-4x,1,,53.22
"Thu, January 07, 2021",70121004,Liquid-Rose_Garden-1L,1,,59.25
"Thu, January 07, 2021",70121005,Bar-Sandalwood_Spice-4x,2,1008787.0,7.99
"Thu, January 07, 2021",70121005,Liquid-Lavender_Fields-1L,2,1008787.0,40.45
"Thu, January 07, 2021",70121006,Bar-Citrus_Breeze-1x,2,1008149.0,2.43
"Thu, January 07, 2021",70121006,Liquid-Eucalyptus_Mint-0.5L,2,1008149.0,35.52
"Thu, January 07, 2021",70121006,Liquid-Cedarwood_Forest-0.5L,2,1008149.0,17.56
"Thu, January 07, 2021",70121007,Bar-Vanilla_Bean-2x,2,,34.3
"Thu, January 07, 2021",70121007,Bar-Citrus_Breeze-4x,2,,16.24
"Thu, January 07, 2021",70121007,Liquid-Cedarwood_Forest-1L,2,,6.76
"Thu, January 07, 2021",70121008,Bar-Vanilla_Bean-1x,1,,10.92
"Thu, January 07, 2021",70121008,Bar-Vanilla_Bean-2x,1,,34.3
"Thu, January 07, 2021",70121009,Liquid-Rose_Garden-0.25L,1,1004045.0,9.5
"Thu, January 07, 2021",70121009,Liquid-Ocean_Mist-1L,1,1004045.0,4.59
"Thu, January 07, 2021",70121010,Liquid-Ocean_Mist-0.5L,1,1002741.0,8.73
"Thu, January 07, 2021",70121010,Liquid-Ocean_Mist-0.5L,1,1002741.0,8.73
"Thu, January 07, 2021",70121011,Bar-Ocean_Mist-2x,2,1002944.0,4.08
"Thu, January 07, 2021",70121011,Liquid-Citrus_Breeze-1L,2,1002944.0,11.84
"Thu, January 07, 2021",70121012,Liquid-Ocean_Mist-1L,1,1008140.0,22.95
"Thu, January 07, 2021",70121013,Bar-Cedarwood_Forest-2x,1,,12.2
"Thu, January 07, 2021",70121013,Bar-Vanilla_Bean-4x,1,,70.96
"Thu, January 07, 2021",70121013,Liquid-Fresh_Rain-0.5L,1,,4.5
"Thu, January 07, 2021",70121014,Bar-Ocean_Mist-2x,1,1006973.0,4.08
"Thu, January 07, 2021",70121014,Liquid-Rose_Garden-0.5L,1,1006973.0,14.1
"Thu, January 07, 2021",70121014,Liquid-Vanilla_Bean-0.5L,1,1006973.0,29.4
"Thu, January 07, 2021",70121015,Liquid-Ocean_Mist-0.25L,1,,3.1
"Thu, January 07, 2021",70121016,Liquid-Coconut_Dream-0.25L,2,1009406.0,9.52
"Thu, January 07, 2021",70121016,Liquid-Coconut_Dream-0.25L,2,1009406.0,7.14
"Thu, January 07, 2021",70121017,Liquid-Ocean_Mist-0.25L,2,,4.65
"Thu, January 07, 2021",70121017,Liquid-Citrus_Breeze-1L,2,,23.68
"Thu, January 07, 2021",70121018,Bar-Coconut_Dream-4x,2,1003797.0,38.52
"Thu, January 07, 2021",70121018,Liquid-Cedarwood_Forest-0.5L,2,1003797.0,21.95
"Thu, January 07, 2021",70121018,Liquid-Rose_Garden-1L,2,1003797.0,59.25
"Thu, January 07, 2021",70121019,Bar-Eucalyptus_Mint-1x,2,1007724.0,6.98
"Thu, January 07, 2021",70121019,Bar-Rose_Garden-4x,2,1007724.0,25.11
"Thu, January 07, 2021",70121020,Bar-Vanilla_Bean-4x,2,,88.7
"Thu, January 07, 2021",70121021,Bar-Ocean_Mist-4x,2,,4.65
"Thu, January 07, 2021",70121021,Liquid-Cedarwood_Forest-1L,2,,20.28
"Thu, January 07, 2021",70121022,Bar-Ocean_Mist-2x,1,1001916.0,10.2
"Thu, January 07, 2021",70121022,Bar-Coconut_Dream-2x,1,1001916.0,8.64
"Thu, January 07, 2021",70121023,Liquid-Eucalyptus_Mint-1L,2,1002401.0,53.08
"Thu, January 07, 2021",70121024,Bar-Rose_Garden-1x,2,1002391.0,9.8
"Thu, January 07, 2021",70121024,Bar-Eucalyptus_Mint-2x,2,1002391.0,6.23
"Thu, January 07, 2021",70121024,Bar-Coconut_Dream-4x,2,1002391.0,19.26
"Thu, January 07, 2021",70121025,Bar-Rose_Garden-2x,1,1003722.0,3.17
"Thu, January 07, 2021",70121025,Liquid-Ocean_Mist-1L,1,1003722.0,18.36
"Thu, January 07, 2021",70121025,Liquid-Fresh_Rain-1L,1,1003722.0,40.75
"Thu, January 07, 2021",70121026,Liquid-Cedarwood_Forest-1L,2,1003451.0,27.04
"Thu, January 07, 2021",70121027,Bar-Vanilla_Bean-4x,1,1003197.0,88.7
"Thu, January 07, 2021",70121027,Liquid-Lavender_Fields-0.25L,1,1003197.0,4.6
"Thu, January 07, 2021",70121028,Liquid-Coconut_Dream-0.5L,1,,8.24
"Thu, January 07, 2021",70121029,Bar-Lavender_Fields-2x,1,1000863.0,2.41
"Thu, January 07, 2021",70121029,Liquid-Eucalyptus_Mint-0.5L,1,1000863.0,26.64
"Thu, January 07, 2021",70121030,Bar-Ocean_Mist-1x,1,1001362.0,2.4
"Thu, January 07, 2021",70121031,Liquid-Vanilla_Bean-0.25L,1,1003728.0,18.44
"Thu, January 07, 2021",70121032,Bar-Fresh_Rain-1x,2,,3.22
"Thu, January 07, 2021",70121032,Bar-Eucalyptus_Mint-4x,2,,24.9
"Thu, January 07, 2021",70121033,Liquid-Rose_Garden-0.25L,1,1002479.0,9.5
"Thu, January 07, 2021",70121033,Liquid-Coconut_Dream-1L,1,1002479.0,7.5
"Thu, January 07, 2021",70121034,Liquid-Rose_Garden-0.5L,1,,28.2
"Thu, January 07, 2021",70121035,Bar-Eucalyptus_Mint-4x,1,1004184.0,33.2
"Thu, January 07, 2021",70121036,Liquid-Eucalyptus_Mint-0.5L,2,1009672.0,17.76
"Thu, January 07, 2021",70121036,Liquid-Eucalyptus_Mint-1L,2,1009672.0,26.54
"Thu, January 07, 2021",70121037,Bar-Citrus_Breeze-2x,1,1003987.0,10.1
"Thu, January 07, 2021",70121037,Bar-Eucalyptus_Mint-2x,1,1003987.0,12.46
"Thu, January 07, 2021",70121037,Liquid-Coconut_Dream-1L,1,1003987.0,15.0
"Thu, January 07, 2021",70121038,Bar-Vanilla_Bean-1x,2,1004504.0,18.2
"Thu, January 07, 2021",70121039,Bar-Fresh_Rain-1x,2,1002388.0,1.61
"Thu, January 07, 2021",70121039,Bar-Cedarwood_Forest-2x,2,1002388.0,6.1
"Thu, January 07, 2021",70121039,Liquid-Fresh_Rain-0.5L,2,1002388.0,9.0
"Thu, January 07, 2021",70121040,Liquid-Citrus_Breeze-0.25L,2,1006999.0,5.84
"Thu, January 07, 2021",70121041,Bar-Ocean_Mist-2x,2,1005260.0,2.04
"Thu, January 07, 2021",70121041,Liquid-Cedarwood_Forest-0.5L,2,1005260.0,4.39
"Thu, January 07, 2021",70121042,Bar-Ocean_Mist-2x,1,1008533.0,4.08
"Thu, January 07, 2021",70121042,Bar-Ocean_Mist-4x,1,1008533.0,23.25
"Thu, January 07, 2021",70121043,Liquid-Citrus_Breeze-1L,2,1001016.0,23.68
"Thu, January 07, 2021",70121043,Liquid-Ocean_Mist-1L,2,1001016.0,9.18
"Thu, January 07, 2021",70121044,Bar-Fresh_Rain-1x,1,1008266.0,8.05
"Thu, January 07, 2021",70121045,Bar-Lavender_Fields-4x,2,1008188.0,20.4
"Thu, January 07, 2021",70121046,Bar-Vanilla_Bean-1x,2,1001774.0,7.28
"Thu, January 07, 2021",70121046,Bar-Citrus_Breeze-4x,2,1001774.0,4.06
"Thu, January 07, 2021",70121047,Bar-Coconut_Dream-1x,1,1000268.0,8.22
"Thu, January 07, 2021",70121047,Liquid-Vanilla_Bean-1L,1,1000268.0,37.5
"Thu, January 07, 2021",70121048,Bar-Lavender_Fields-1x,2,1001046.0,7.08
"Thu, January 07, 2021",70121048,Liquid-Ocean_Mist-0.5L,2,1001046.0,14.55
"Thu, January 07, 2021",70121048,Liquid-Cedarwood_Forest-1L,2,1001046.0,33.8
"Thu, January 07, 2021",70121049,Liquid-Vanilla_Bean-0.25L,1,1001200.0,4.61
"Thu, January 07, 2021",70121050,Bar-Citrus_Breeze-1x,1,,2.43
"Thu, January 07, 2021",70121050,Bar-Eucalyptus_Mint-2x,1,,18.69
"Thu, January 07, 2021",70121051,Liquid-Sandalwood_Spice-1L,1,,39.57
"Thu, January 07, 2021",70121052,Bar-Citrus_Breeze-4x,2,,16.24
"Thu, January 07, 2021",70121052,Bar-Fresh_Rain-4x,2,,21.4
"Thu, January 07, 2021",70121052,Liquid-Eucalyptus_Mint-1L,2,,66.35
"Thu, January 07, 2021",70121053,Bar-Lavender_Fields-2x,1,1009569.0,9.64
"Thu, January 07, 2021",70121054,Bar-Cedarwood_Forest-1x,2,1008383.0,10.9
"Thu, January 07, 2021",70121054,Bar-Rose_Garden-2x,2,1008383.0,12.68
"Thu, January 07, 2021",70121055,Liquid-Fresh_Rain-1L,1,,16.3
"Thu, January 07, 2021",70121056,Bar-Rose_Garden-1x,2,1000866.0,7.35
"Thu, January 07, 2021",70121056,Bar-Lavender_Fields-4x,2,1000866.0,5.1
"Thu, January 07, 2021",70121056,Bar-Eucalyptus_Mint-4x,2,1000866.0,33.2
"Thu, January 07, 2021",70121057,Bar-Cedarwood_Forest-4x,1,,5.3
"Thu, January 07, 2021",70121057,Liquid-Vanilla_Bean-1L,1,,50.0
"Thu, January 07, 2021",70121058,Bar-Ocean_Mist-1x,2,,1.2
"Thu, January 07, 2021",70121058,Bar-Eucalyptus_Mint-2x,2,,24.92
"Thu, January 07, 2021",70121059,Bar-Rose_Garden-4x,2,1006787.0,8.37
"Thu, January 07, 2021",70121059,Liquid-Cedarwood_Forest-0.25L,2,1006787.0,7.8
"Thu, January 07, 2021",70121060,Bar-Fresh_Rain-4x,2,1008808.0,8.56
"Thu, January 07, 2021",70121060,Liquid-Vanilla_Bean-0.5L,2,1008808.0,22.05
"Thu, January 07, 2021",70121061,Bar-Lavender_Fields-1x,2,1004303.0,7.08
"Thu, January 07, 2021",70121061,Liquid-Lavender_Fields-1L,2,1004303.0,8.09
"Thu, January 07, 2021",70121062,Bar-Lavender_Fields-2x,1,1000115.0,4.82
"Thu, January 07, 2021",70121062,Bar-Ocean_Mist-4x,1,1000115.0,13.95
"Thu, January 07, 2021",70121062,Liquid-Citrus_Breeze-0.5L,1,1000115.0,4.96
"Fri, January 08, 2021",80121001,Bar-Eucalyptus_Mint-1x,1,1009990.0,17.45
"Fri, January 08, 2021",80121001,Liquid-Sandalwood_Spice-1L,1,1009990.0,39.57
"Fri, January 08, 2021",80121002,Bar-Citrus_Breeze-4x,1,1008678.0,12.18
"Fri, January 08, 2021",80121002,Bar-Coconut_Dream-4x,1,1008678.0,19.26
"Fri, January 08, 2021",80121002,Liquid-Cedarwood_Forest-0.25L,1,1008678.0,1.56
"Fri, January 08, 2021",80121003,Bar-Lavender_Fields-2x,2,1003949.0,4.82
"Fri, January 08, 2021",80121003,Bar-Rose_Garden-4x,2,1003949.0,8.37
"Fri, January 08, 2021",80121003,Liquid-Ocean_Mist-0.25L,2,1003949.0,4.65
"Fri, January 08, 2021",80121004,Bar-Cedarwood_Forest-2x,2,1007638.0,15.25
"Fri, January 08, 2021",80121004,Bar-Cedarwood_Forest-4x,2,1007638.0,10.6
"Fri, January 08, 2021",80121004,Liquid-Coconut_Dream-0.5L,2,1007638.0,4.12
"Fri, January 08, 2021",80121005,Bar-Ocean_Mist-4x,2,,13.95
"Fri, January 08, 2021",80121005,Liquid-Lavender_Fields-0.25L,2,,4.6
"Fri, January 08, 2021",80121006,Bar-Citrus_Breeze-2x,2,1005216.0,2.02
"Fri, January 08, 2021",80121006,Bar-Citrus_Breeze-4x,2,1005216.0,8.12
"Fri, January 08, 2021",80121006,Liquid-Citrus_Breeze-0.5L,2,1005216.0,4.96
"Fri, January 08, 2021",80121007,Liquid-Rose_Garden-0.25L,2,1000603.0,1.9
"Fri, January 08, 2021",80121008,Bar-Eucalyptus_Mint-2x,1,,24.92
"Fri, January 08, 2021",80121008,Bar-Ocean_Mist-4x,1,,23.25
"Fri, January 08, 2021",80121009,Bar-Lavender_Fields-2x,2,1008773.0,12.05
"Fri, January 08, 2021",80121009,Bar-Vanilla_Bean-4x,2,1008773.0,17.74
"Fri, January 08, 2021",80121010,Bar-Citrus_Breeze-1x,1,1002715.0,0.81
"Fri, January 08, 2021",80121010,Bar-Coconut_Dream-4x,1,1002715.0,38.52
"Fri, January 08, 2021",80121011,Bar-Rose_Garden-1x,2,1002753.0,4.9
"Fri, January 08, 2021",80121011,Liquid-Cedarwood_Forest-0.5L,2,1002753.0,13.17
"Fri, January 08, 2021",80121012,Bar-Lavender_Fields-1x,2,1001953.0,5.31
"Fri, January 08, 2021",80121013,Liquid-Vanilla_Bean-0.5L,2,,36.75
"Fri, January 08, 2021",80121014,Bar-Coconut_Dream-2x,1,,8.64
"Fri, January 08, 2021",80121014,Bar-Ocean_Mist-4x,1,,9.3
"Fri, January 08, 2021",80121015,Bar-Vanilla_Bean-1x,1,,7.28
"Fri, January 08, 2021",80121015,Liquid-Vanilla_Bean-0.5L,1,,22.05
"Fri, January 08, 2021",80121016,Liquid-Ocean_Mist-0.25L,1,1007872.0,3.1
"Fri, January 08, 2021",80121016,Liquid-Coconut_Dream-0.5L,1,1007872.0,4.12
"Fri, January 08, 2021",80121017,Bar-Sandalwood_Spice-1x,1,1009803.0,11.25
"Fri, January 08, 2021",80121017,Bar-Sandalwood_Spice-1x,1,1009803.0,18.75
"Fri, January 08, 2021",80121017,Liquid-Eucalyptus_Mint-1L,1,1009803.0,13.27
"Fri, January 08, 2021",80121018,Bar-Fresh_Rain-2x,2,1004592.0,5.67
"Fri, January 08, 2021",80121018,Bar-Lavender_Fields-4x,2,1004592.0,20.4
"Fri, January 08, 2021",80121019,Bar-Lavender_Fields-2x,1,1008070.0,2.41
"Fri, January 08, 2021",80121020,Bar-Vanilla_Bean-4x,1,1002341.0,53.22
"Fri, January 08, 2021",80121021,Bar-Cedarwood_Forest-1x,2,,8.72
"Fri, January 08, 2021",80121021,Liquid-Lavender_Fields-0.25L,2,,9.2
"Fri, January 08, 2021",80121021,Liquid-Vanilla_Bean-0.25L,2,,9.22
"Fri, January 08, 2021",80121022,Bar-Rose_Garden-2x,2,1009642.0,3.17
"Fri, January 08, 2021",80121022,Bar-Sandalwood_Spice-4x,2,1009642.0,7.99
"Fri, January 08, 2021",80121023,Bar-Vanilla_Bean-1x,1,1006245.0,18.2
"Fri, January 08, 2021",80121023,Liquid-Lavender_Fields-0.25L,1,1006245.0,4.6
"Fri, January 08, 2021",80121024,Bar-Rose_Garden-2x,1,1000004.0,9.51
"Fri, January 08, 2021",80121024,Liquid-Coconut_Dream-1L,1,1000004.0,15.0
"Fri, January 08, 2021",80121025,Liquid-Sandalwood_Spice-1L,2,1001365.0,13.19
"Fri, January 08, 2021",80121026,Bar-Ocean_Mist-1x,1,,1.2
"Fri, January 08, 2021",80121027,Bar-Lavender_Fields-4x,2,,20.4
"Fri, January 08, 2021",80121028,Liquid-Eucalyptus_Mint-0.25L,1,,9.0
"Fri, January 08, 2021",80121029,Liquid-Vanilla_Bean-1L,2,1004785.0,12.5
"Fri, January 08, 2021",80121030,Bar-Vanilla_Bean-1x,2,1004352.0,7.28
"Fri, January 08, 2021",80121030,Bar-Rose_Garden-4x,2,1004352.0,25.11
"Fri, January 08, 2021",80121030,Liquid-Sandalwood_Spice-0.25L,2,1004352.0,4.25
"Fri, January 08, 2021",80121031,Bar-Fresh_Rain-1x,1,1007744.0,4.83
"Fri, January 08, 2021",80121031,Bar-Cedarwood_Forest-1x,1,1007744.0,8.72
